,rac,ec,V2,V258
2027,0.414213562,0.138076026,32,1.489923611
2028,0.224744871,0.539890322,32,1.026840491
2029,0.224744871,0.368108266,32,1.026840491
2031,0,0.403393609,32,1.026840491
2041,0.224744871,0.286168104,32,1.026840491
2042,0.224744871,0.462311943,32,1.489923611
2043,0.224744871,0.265898702,32,1.489923611
2044,0.414213562,0.54650787,32,1.514568182
2045,0.414213562,0.239213302,32,1.026840491
2046,0.414213562,0.312889595,32,1.026840491
2047,0.414213562,0.251160749,32,1.026840491
2048,0.414213562,0.474369658,32,1.026840491
2049,0,0.231443045,32,1.514568182
2050,0.414213562,0.381821134,32,1.489923611
2051,0.414213562,0.461716993,32,1.489923611
2052,0.414213562,0.346771856,32,1.514568182
2053,0.414213562,0.468217401,32,1.026840491
2054,0.414213562,0.269437153,32,1.489923611
2055,0.414213562,0.416574388,32,1.026840491
2056,0.414213562,0.358885318,32,1.514568182
2057,0.414213562,0.52136087,32,1.514568182
2058,0.414213562,0.275087673,32,1.026840491
2059,0.414213562,0.366444905,32,1.026840491
2061,0.414213562,0.375773438,32,1.514568182
2062,0.414213562,0.317537162,32,1.489923611
2063,0.414213562,0.297950912,32,1.514568182
2064,0.414213562,0.371148837,32,1.514568182
2065,0.414213562,0.544316316,32,1.489923611
2066,0,0.496212817,32,1.026840491
2068,0.414213562,0.440688963,32,1.489923611
2069,0.414213562,0.480570428,32,1.026840491
2070,0.414213562,0.607586972,32,1.514568182
2071,0.414213562,0.564606452,32,1.514568182
2072,0.414213562,0.563445332,32,1.514568182
2073,0,0.49897084,32,1.026840491
2075,0.414213562,0.53384306,32,1.026840491
2076,0.414213562,0.587461532,32,1.026840491
2077,0.414213562,0.590387758,32,1.026840491
2078,0.224744871,0.497693487,32,1.514568182
2079,0.414213562,0.441589804,32,1.514568182
2080,0.224744871,0.463757085,32,1.026840491
2081,0.414213562,0.475826715,32,1.514568182
2082,0.224744871,0.497488907,32,1.026840491
2083,0.224744871,0.516306704,32,1.489923611
2084,0.414213562,0.514807632,32,1.514568182
2085,0.414213562,0.456229613,32,1.489923611
2086,0,0.365797147,32,1.514568182
2087,0.414213562,0.307981397,32,1.026840491
2089,0.414213562,0.550048281,32,1.514568182
2093,0.414213562,0.25992105,32,1.026840491
2094,0,0.326853197,32,1.026840491
2095,0,0.561310924,32,1.514568182
2096,0.414213562,0.450766003,32,1.514568182
2099,0.414213562,0.332463862,32,1.489923611
2100,0,0.618500083,32,1.026840491
2112,0.414213562,0.414213562,32,1.489923611
2116,0.224744871,0.588235809,32,1.489923611
2120,0.414213562,0.438937358,32,1.514568182
2125,0,0.460950113,32,1.514568182
2126,0.224744871,0.507858546,32,1.026840491
2127,0.224744871,0.494733611,32,1.489923611
2128,0.456475315,0.437267082,32,1.026840491
2129,0,0.493459868,32,1.026840491
2130,0.414213562,0.532326651,32,1.026840491
2131,0.414213562,0.435846152,32,1.489923611
2132,0.414213562,0.475127105,32,1.489923611
2133,0.414213562,0.550048281,32,1.514568182
2134,0.414213562,0.496212817,32,1.026840491
2135,0.414213562,0.204339709,32,1.514568182
2136,0.224744871,0.350999064,32,1.514568182
2137,0.414213562,0.490251533,32,1.514568182
2138,0.414213562,0.424217634,32,1.026840491
2139,0.681792831,0.368735695,32,1.489923611
2140,0.681792831,0.417782557,32,1.514568182
2141,0.414213562,0.364631432,32,1.026840491
2142,0.414213562,0.249764915,32,1.489923611
2143,0.414213562,0.294966038,32,1.489923611
2144,0.224744871,0.257315183,32,1.026840491
2145,0.414213562,0.415173915,32,1.514568182
2147,0.414213562,0.455129324,32,1.514568182
2148,0.414213562,0.418220617,32,1.489923611
2149,0.224744871,0.523789238,32,1.514568182
2150,0.224744871,0.402006167,32,1.514568182
2152,0,0.640740841,32,1.489923611
2153,0,0.49897084,32,1.489923611
2154,0.414213562,0.49897084,32,1.514568182
2156,0.414213562,0.556925421,32,1.514568182
2157,0,0.441612369,32,1.026840491
2158,0,0.405046514,32,1.026840491
2159,0,0.410318949,32,1.489923611
2163,0.224744871,0.664688791,32,1.489923611
2165,0,0.410318949,32,1.489923611
2166,0.224744871,0.546048078,32,1.489923611
2167,0.224744871,0.49897084,32,1.489923611
2168,0.224744871,0.484536773,32,1.514568182
2169,0,0.49897084,32,1.026840491
2170,0.224744871,0.476385212,32,1.489923611
2171,0.224744871,0.517599932,32,1.026840491
2172,0.414213562,0.480570428,32,1.489923611
2173,0.224744871,0.494937814,32,1.026840491
2174,0.224744871,0.433885941,32,1.489923611
2175,0.224744871,0.484036857,32,1.026840491
2176,0,0.497367609,32,1.489923611
2180,0.224744871,0.528372183,32,1.026840491
2181,0.414213562,0.475127105,32,1.489923611
2182,0,0.49897084,32,1.489923611
2183,0,0.554229983,32,1.026840491
2184,0.224744871,0.566811245,32,1.489923611
2187,0.414213562,0.509610858,32,0.469330189
2189,0.414213562,0.610309411,32,0.37659375
2191,0.414213562,0.61906491,32,0.515
2192,0,0.448116177,32,0.515
2193,0.414213562,0.42102069,32,1.14080303
2194,0,0.696954606,32,1.116469136
2195,0,0.62446159,32,0.515
2198,0.414213562,0.424641193,32,0.515
2199,0.414213562,0.281719079,32,1.116469136
2200,0.414213562,0.317302453,32,1.116469136
2206,0,0.394194839,32,0.469330189
2207,0,0.49061927,32,0.469330189
2208,0,0.498746645,32,0.469330189
2209,0,0.49897084,32,0.469330189
2210,0.224744871,0.540268223,32,0.469330189
2212,0.414213562,0.265335454,32,0.37659375
2213,0,0.200111851,32,0.486510638
2214,0,0.285284442,32,0.469330189
2216,0.414213562,0.716813847,32,0.486510638
2217,0,0.313514038,32,0.469330189
2218,0,0.296773398,32,0.469330189
2220,0,0.308370387,32,0.469330189
2221,0.224744871,0.485139002,32,0.486510638
2222,0.189207115,0.49897084,32,0.469330189
2223,0.414213562,0.49897084,32,0.315866667
2225,0.224744871,0.399185422,32,0.469330189
2227,0.224744871,0.325326571,32,1.14080303
2228,0.681792831,0.122462048,32,1.116469136
2229,0,0.298715989,32,1.14080303
2231,0.681792831,0.371438067,51,0.660264106
2232,0.414213562,0.165343165,51,0.660264106
2233,0.681792831,0.424217634,51,0.660264106
2234,0.681792831,0.386158353,51,0.660264106
2235,0.681792831,0.499457457,51,0.930372149
2236,0.189207115,0.37362713,51,0.660264106
2237,0.414213562,0.413087065,51,0.930372149
2238,0.681792831,0.340564816,51,0.660264106
2239,0.681792831,0.330606759,51,0.930372149
2240,0.681792831,0.317906582,51,0.930372149
2241,0.456475315,0.792159332,51,0.930372149
2243,0.681792831,0.332463862,51,0.660264106
2245,0,0.519588107,51,0.930372149
2246,0.681792831,0.638941354,51,0.660264106
2247,0.681792831,0.57799805,51,0.930372149
2248,0.414213562,0.481347607,51,0.660264106
2249,0.681792831,0.407798539,51,0.660264106
2250,0.414213562,0.243948747,51,0.930372149
2251,0.414213562,0.481611545,51,0.710284114
2258,0.681792831,0.494612536,51,0.710284114
2261,1,0.577834668,51,0.710284114
2263,1,0.531189487,51,0.710284114
2266,0.414213562,0.468217401,51,1.570628251
2267,0,0.303142958,51,1.570628251
2272,0.681792831,0.364313151,51,0.710284114
2273,0,0.376835274,51,0.710284114
2274,0.224744871,0.416008089,51,0.710284114
2275,0.681792831,0.453550231,51,2.210884354
2276,0.189207115,0.477541802,51,2.210884354
2277,0,0.331548392,51,0.710284114
2278,0.189207115,0.472658253,51,0.710284114
2283,0.414213562,0.569312159,51,0.710284114
2285,0.414213562,0.507851787,51,0.710284114
2286,0.414213562,0.182091812,51,0.710284114
2287,0.414213562,0.213970713,51,0.710284114
2288,0.414213562,0.208119854,51,0.710284114
2289,0.414213562,0.253258269,51,0.710284114
2290,0.414213562,0.290420035,51,0.710284114
2291,0.414213562,0.279588736,51,1.230492197
2292,0.224744871,0.476824285,51,1.230492197
2293,1,0.322699751,51,0.630252101
2294,0.414213562,0.336370257,51,0.630252101
2295,0.681792831,0.303009402,51,0.630252101
2296,0.414213562,0.411288575,51,0.630252101
2297,0.414213562,0.623078691,51,1.230492197
2299,0.414213562,0.271463404,51,0.630252101
2300,0.414213562,0.406825005,51,1.230492197
2301,0.414213562,0.385365463,51,0.630252101
2304,0.414213562,0.337997008,51,0.630252101
2305,0.681792831,0.366201484,51,0.630252101
2306,0.414213562,0.571990951,51,0.630252101
2307,0.414213562,0.37708059,51,1.230492197
2308,0.681792831,0.485505477,51,1.230492197
2311,0.224744871,0.555447557,51,0.94037615
2312,0.414213562,0.482653394,51,0.94037615
2313,0.224744871,0.507851787,51,0.94037615
2315,0.224744871,0.457370414,51,1.730692277
2316,0,0.430241944,51,1.730692277
2317,0.414213562,0.583755491,51,1.730692277
2318,1,0.412781378,51,0.94037615
2319,0.456475315,0.348336966,51,1.730692277
2320,1,0.281947448,51,1.730692277
2321,0.414213562,0.408980247,51,1.730692277
2322,0.681792831,0.430241944,51,0.94037615
2323,0.681792831,0.25992105,51,0.94037615
2324,0.414213562,0.654923986,51,1.730692277
2325,0.681792831,0.25992105,51,1.730692277
2326,0.414213562,0.414213562,51,1.730692277
2327,0.414213562,0.441919649,51,0.94037615
2328,0.414213562,0.302771836,51,0.94037615
2329,0.414213562,0.271463404,51,0.94037615
2330,0.681792831,0.345218103,51,0.94037615
2331,0.414213562,0.503967222,51,0.520208083
2332,0.681792831,0.303142958,51,0.520208083
2333,0.414213562,0.394249844,51,0.520208083
2334,0.414213562,0.525936512,51,0.730292117
2335,0.414213562,0.384549341,51,0.730292117
2336,0.414213562,0.622753782,51,0.730292117
2337,1,0.339553733,51,0.730292117
2338,0.414213562,0.643765278,51,0.520208083
2339,0.414213562,0.535564986,51,0.520208083
2340,0.414213562,0.399426554,51,0.520208083
2341,0.681792831,0.283507951,51,0.520208083
2342,0.681792831,0.488634326,51,0.730292117
2344,0.224744871,0.50508417,51,0.520208083
2345,0.224744871,0.391684502,51,0.520208083
2346,0.224744871,0.547578066,51,0.520208083
2347,0.681792831,0.406012515,51,0.730292117
2348,0.681792831,0.209792002,51,0.730292117
2349,1,0.406825005,51,0.520208083
2350,1,0.47217048,51,0.520208083
2351,0.414213562,0.507506859,51,0.910364146
2352,0.414213562,0.260299692,51,0.490196078
2353,0.414213562,0.272348457,51,0.490196078
2354,0.414213562,0.420598207,51,0.910364146
2355,0.456475315,0.405024521,51,0.490196078
2356,0.681792831,0.287653654,51,0.910364146
2357,0.414213562,0.316007803,51,0.490196078
2358,0.414213562,0.443344638,51,0.490196078
2359,0.414213562,0.443344638,51,0.490196078
2360,0.414213562,0.394194839,51,0.490196078
2361,0,0.520368785,51,0.490196078
2362,0.414213562,0.254714705,51,0.490196078
2363,0.414213562,0.214548107,51,0.490196078
2364,1,0.300077341,51,0.910364146
2365,0.681792831,0.200091443,51,0.490196078
2366,0.414213562,0.180731744,51,0.490196078
2367,0.414213562,0.25992105,51,0.910364146
2368,0.414213562,0.409321611,51,0.490196078
2369,0.414213562,0.374280461,51,0.490196078
2377,0.414213562,0.444766512,51,0.780312125
2378,0.681792831,0.410318949,51,1.100440176
2379,0,0.378489705,51,1.100440176
2380,0,0.377781879,51,1.100440176
2381,0,0.493409211,51,1.100440176
2382,0,0.456269263,51,0.780312125
2385,0.414213562,0.218268111,51,0.780312125
2388,0.414213562,0.413241927,51,1.100440176
2389,0.414213562,0.346771856,51,0.780312125
2390,0.414213562,0.349716669,51,1.100440176
2391,0.414213562,0.353396599,51,1.150460184
2392,0.414213562,0.44260351,51,1.150460184
2393,0.414213562,0.366217297,51,1.150460184
2394,0.414213562,0.397196375,51,1.150460184
2395,0.681792831,0.445709265,51,1.150460184
2397,0.414213562,0.223419619,51,1.150460184
2398,0.414213562,0.221372038,51,1.840736295
2399,0.414213562,0.358187559,51,1.150460184
2400,0.414213562,0.371980391,51,1.840736295
2401,0.414213562,0.358187559,51,1.150460184
2402,0.414213562,0.259055421,51,1.150460184
2403,0.681792831,0.331548392,51,1.150460184
2404,0.414213562,0.622753782,51,1.840736295
2405,0.414213562,0.514954808,51,1.150460184
2407,0.414213562,0.25202095,51,1.840736295
2408,0.414213562,0.342733454,51,1.840736295
2409,0.414213562,0.393301806,51,1.150460184
2410,0.414213562,0.343656613,51,1.840736295
2412,0.414213562,0.353263959,51,0.980392157
2416,0.414213562,0.198453084,51,1.710684274
2419,0.414213562,0.353396599,51,1.710684274
2420,0.414213562,0.347080007,51,1.710684274
2422,0.414213562,0.190726251,51,1.710684274
2423,1,0.623078691,51,0.980392157
2424,0.414213562,0.393285679,51,0.980392157
2425,0.414213562,0.489342357,51,0.980392157
2426,1,0.237486165,51,0.980392157
2427,1,0.462670807,51,0.980392157
2428,0.414213562,0.527731848,51,1.710684274
2429,0.414213562,0.598630243,51,1.710684274
2430,0.681792831,0.454886944,51,1.710684274
2431,0,0.35942084,51,0.970388155
2432,1,0.213713652,51,0.970388155
2433,1,0.441919649,51,0.680272109
2434,0.681792831,0.482653394,51,0.970388155
2435,1,0.374280461,51,0.680272109
2436,0.732050808,0.115423859,51,0.680272109
2437,1,0.356201602,51,0.680272109
2439,0,0.329707956,51,0.680272109
2440,0.414213562,0.438937358,51,0.970388155
2441,1,0.442719136,51,0.680272109
2442,0.681792831,0.427029547,51,0.680272109
2443,0.414213562,0.40310449,51,0.970388155
2444,0.681792831,0.344670793,51,0.680272109
2445,0.414213562,0.243008852,51,0.680272109
2446,0.414213562,0.360044285,51,0.680272109
2447,1,0.403635466,51,0.680272109
2448,0.224744871,0.349430864,51,0.680272109
2449,0.681792831,0.410318949,51,0.970388155
2450,0.414213562,0.417606003,51,0.970388155
2451,0.681792831,0.460037174,51,0.700280112
2453,0.414213562,0.455129324,51,0.700280112
2454,1,0.491726304,51,0.700280112
2455,0.681792831,0.464863897,51,0.700280112
2456,0.414213562,0.403047391,51,1.290516206
2457,0.681792831,0.583755491,51,1.290516206
2458,0.681792831,0.536661481,51,0.700280112
2459,0.414213562,0.403047391,51,0.700280112
2460,0.414213562,0.366444905,51,0.700280112
2461,0.414213562,0.519136319,51,1.290516206
2462,0.681792831,0.441332996,51,0.700280112
2463,0.414213562,0.364631432,51,0.700280112
2464,1,0.469269619,51,0.700280112
2465,0.414213562,0.402006167,51,1.290516206
2466,0.414213562,0.453550231,51,0.700280112
2467,0.681792831,0.461282411,51,0.700280112
2468,1,0.428581761,51,0.700280112
2469,0.414213562,0.587853257,51,1.290516206
2470,0.414213562,0.443344638,51,0.700280112
2471,1,0.29738842,51,0.94037615
2472,0.732050808,0.28990995,51,1.080432173
2473,0.732050808,0.095486852,51,1.080432173
2474,1,0.513465446,51,1.080432173
2475,1,0.122462048,51,0.94037615
2478,0.732050808,0.341513497,51,1.080432173
2479,0.681792831,0.142346655,51,1.080432173
2480,0.414213562,0.142346655,51,0.94037615
2482,0.681792831,0.122462048,51,0.94037615
2486,1,0.25992105,51,1.080432173
2487,1,0.25992105,51,0.94037615
2489,0.681792831,0.362347512,51,0.94037615
2490,1,0.142346655,51,0.94037615
2491,0,0.357922516,51,0.81032413
2493,0.414213562,0.214548107,51,0.81032413
2495,0,0.138660705,51,0.81032413
2497,0.414213562,0.53076875,51,1.780712285
2499,1,0.473769802,51,0.81032413
2500,1,0.511978006,51,1.780712285
2502,1,0.42102069,51,1.780712285
2503,0.414213562,0.382952004,51,0.81032413
2505,0.414213562,0.318214037,51,0.81032413
2506,0.414213562,0.193406704,51,1.780712285
2507,0.414213562,0.585033276,51,1.780712285
2508,0.414213562,0.304657366,51,0.81032413
2510,0.414213562,0.483510172,51,0.81032413
2511,0.414213562,0.351825616,51,0.770308123
2514,0.414213562,0.464863897,51,0.770308123
2517,0.414213562,0.716531127,51,0.770308123
2518,0.414213562,0.696719245,51,0.770308123
2525,0.414213562,0.444031128,51,0.770308123
2526,0.414213562,0.439916449,51,0.770308123
2528,0.414213562,0.334596698,51,4.081632653
2529,0,0.290934362,51,0.770308123
2530,0,0.409327929,51,4.081632653
2531,0.224744871,0.400805163,51,0.820328131
2532,1,0.25992105,51,0.820328131
2533,0.414213562,0.395153379,51,0.820328131
2534,0.681792831,0.282240766,51,0.820328131
2535,0.414213562,0.587401052,51,0.820328131
2536,0.681792831,0.587401052,51,0.820328131
2537,1,0.414213562,51,0.820328131
2538,1,0.383854421,51,1.600640256
2539,0.681792831,0.556543432,51,0.820328131
2540,0.681792831,0.247975524,51,0.820328131
2541,0.414213562,0.30994255,51,0.820328131
2542,0.414213562,0.414213562,51,1.600640256
2543,1,0.302771836,51,1.600640256
2544,0.414213562,0.257315183,51,0.820328131
2545,0.681792831,0.315481707,51,0.820328131
2546,0.414213562,0.40272015,51,0.820328131
2547,1,0.233995291,51,0.820328131
2548,1,0.25992105,51,0.820328131
2549,0.414213562,0.587401052,51,1.600640256
2550,1,0.587401052,51,0.820328131
2552,0.414213562,0.492693008,51,1.030412165
2553,0.414213562,0.466566244,51,1.030412165
2554,0.414213562,0.591527531,51,0.550220088
2555,0.224744871,0.528826718,51,0.550220088
2556,0.414213562,0.524009041,51,0.550220088
2557,0.224744871,0.659442983,51,1.030412165
2558,1,0.302771836,51,0.550220088
2565,0.414213562,0.460130751,51,0.550220088
2568,0.224744871,0.335231465,51,0.550220088
2569,0.224744871,0.193406704,51,0.550220088
2571,0.414213562,0.627344424,51,0.550220088
2573,0.681792831,0.572350633,51,0.550220088
2575,0.414213562,0.596895424,51,0.550220088
2576,0.414213562,0,51,0.820328131
2577,0.414213562,0.323108433,51,1.530612245
2578,1,0.583755491,51,1.530612245
2579,0.414213562,0.530234726,51,1.530612245
2580,0.414213562,0.50229751,51,1.530612245
2581,0.414213562,0.523789238,51,0.820328131
2582,0.681792831,0.394194839,51,0.820328131
2583,0.224744871,0.429259296,51,0.820328131
2584,0.414213562,0.529884678,51,0.820328131
2585,0.414213562,0.354338685,51,0.820328131
2586,1,0.509956267,51,0.820328131
2587,0.414213562,0.462311943,51,0.820328131
2588,0.414213562,0.345218103,51,1.530612245
2589,1,0.316910807,51,1.530612245
2590,0.414213562,0.43462259,51,0.820328131
2591,0.414213562,0.293987596,51,0.820328131
2592,0.414213562,0.40988333,51,0.820328131
2593,0.414213562,0.25202095,51,0.820328131
2595,0.414213562,0.329911571,51,0.820328131
2596,0.224744871,0.274200715,51,0.69027611
2597,0.414213562,0.511553437,51,1.510604242
2598,0.414213562,0.554221684,51,0.69027611
2599,1,0.432623105,51,0.69027611
2601,0.414213562,0.514807632,51,1.510604242
2602,0.414213562,0.435961236,51,1.510604242
2603,0.414213562,0.497480911,51,0.69027611
2604,0.681792831,0.553997523,51,0.69027611
2605,0.414213562,0.713795599,51,0.69027611
2606,0.414213562,0.453807249,51,0.69027611
2607,0.414213562,0.425275354,51,1.510604242
2608,1,0.468159478,51,0.69027611
2609,1,0.558778209,51,0.69027611
2610,1,0.601027187,51,0.69027611
2611,1,0.398098191,51,0.69027611
2613,0.414213562,0.536353872,51,1.510604242
2614,0.414213562,0.597443873,51,0.69027611
2615,0.414213562,0.448760787,51,1.510604242
2617,0.681792831,0.673958849,51,0.710284114
2619,0.681792831,0.282240766,51,0.710284114
2620,0.681792831,0.587401052,51,1.570628251
2621,0.681792831,0.274200715,51,1.570628251
2622,0.189207115,0.122462048,51,0.710284114
2623,1,0.660564667,51,0.710284114
2624,0.414213562,0.076417925,51,0.710284114
2625,0.732050808,0.125454952,51,0.710284114
